global_step,LRAP,train_loss,eval_loss,acc,prec,rec,f1,hamming_loss,binary_CE,prec_at_5,rec_at_5,f1_at_5,prec_at_8,rec_at_8,f1_at_8,prec_at_15,rec_at_15,f1_at_15,prec_macro,rec_macro,f1_macro,auc_macro,prec_micro,rec_micro,f1_micro,auc_micro
24000,0.5761220533922011,0.8600184321403503,1.0843208000890256,0.2760054397119052,0.29327392958277243,0.8320902268024183,0.43369138637864807,1.0546830218961367,24.380754706027588,0.48556897647806724,0.47565080930920717,0.48055872351414464,0.4084551811824539,0.6194197212200063,0.4922879114327077,0.3008264462809877,0.8141747758843482,0.43932741886194954,0.3267194664262732,0.7649308530336789,0.44388981753879686,0.7477672940136219,0.303776488694211,0.8292577830442744,0.44466266173752317,0.7874574699528031
26000,0.5766331531655522,1.081068515777588,1.0829898349287685,0.2755913973562426,0.29424672663755697,0.8202754274307871,0.4331243817481465,1.0529277765923777,24.46214387838099,0.4939605848696755,0.47974218421786685,0.4867475731325718,0.41664017800381437,0.6271517569773597,0.5006680180320896,0.301250264886624,0.8089080871974398,0.4390072372643083,0.325952616539295,0.7591857364246956,0.44095839832384653,0.7449723888935179,0.3037107441289454,0.8261337929548638,0.44414200498059875,0.786335165250768
28000,0.5685847586290994,1.0100022554397583,1.0952304240469428,0.2744526224449849,0.29459352080088586,0.8008134496783665,0.4307338916096871,1.0491430289061476,24.653244198486075,0.48607755880483156,0.4687795559118232,0.47727187375641733,0.4090909090909091,0.6103045397643029,0.48983942252217966,0.2971816062725113,0.7976656061624899,0.4330312822014485,0.3215297847970548,0.7632628261254635,0.43387955920039717,0.749554119441094,0.30289924715681565,0.814822794355273,0.4416289592760181,0.7819338646333431
29412,0.5836354368413518,0.7729367017745972,1.0642092744811489,0.24467954187006113,0.2541995282871825,0.8717846126263429,0.3936240826941802,1.3108939848291956,27.700207116911688,0.49764780673871617,0.4709698760384532,0.483941455990247,0.41671964399237127,0.6132704624778935,0.4962413661828753,0.2998092816274594,0.7991884637681362,0.43604114787520293,0.275480305077359,0.8320294885724988,0.4017197969307795,0.7439109615816895,0.2634338987440114,0.8766562533663687,0.4051275668948351,0.7743164208288155
30000,0.5884113641921863,0.9587073922157288,1.0846024930530456,0.2946062572780506,0.31701255442136267,0.8134164239704922,0.4562218826661917,0.956553839132865,23.072112179741318,0.5012078830260648,0.49335189241397337,0.49724886063144114,0.4261760966306421,0.6399196701934551,0.5116209550529288,0.30400508582326335,0.819990059583288,0.44356267810689665,0.3392223761481269,0.7596881804750297,0.4565957695761509,0.7589537089465571,0.32553264310772656,0.8196703651836691,0.46599503934837866,0.7962004571460173
32000,0.5928151964361749,0.9017764329910278,1.1001211656440775,0.2992367829324873,0.3211225804263974,0.8160585887539282,0.4608849441090788,0.9508492918956485,23.02486941232919,0.504513668150031,0.49408638261324034,0.49924558502606853,0.42395104895104896,0.6356497415858986,0.5086526494081701,0.304089849544391,0.8160064132929834,0.4430677535106615,0.34673891078232183,0.7687305664916092,0.46208001741415855,0.7646881378177067,0.3273880980963814,0.8225789076807066,0.46836568834912745,0.7982097473516772
34000,0.5964177337597507,1.0634338855743408,1.1112839113887607,0.2958814634075479,0.3199363952017258,0.8033881580822124,0.4576292942109457,0.9426764309500211,22.921451226035835,0.5106166560712011,0.5012487726479058,0.5058893502731139,0.4251430387794024,0.6377621217764178,0.5101868662085326,0.3059546514091927,0.8255023779156347,0.4464443380997883,0.34657266925147917,0.7593965846415132,0.4569180587126544,0.7623459677417017,0.32782885277329965,0.81051384250781,0.46683625984984795,0.7940585127887847
36000,0.6008397636082307,0.8154071569442749,1.1004586112893757,0.2975967242116572,0.32148217013264463,0.807624267011489,0.4598978333120539,0.930554268070936,22.518273870903112,0.511888111888112,0.5037183325006923,0.507770362371777,0.4299109980928163,0.6475037412832751,0.5167350501351471,0.3062937062937026,0.8272437521106293,0.44705987078530823,0.35225693004294023,0.7523276882459743,0.46392883776024685,0.7595693687134275,0.33113514464081595,0.8113756328773026,0.4703237690842674,0.7960247201536743
38000,0.6041666962930919,0.9002587199211121,1.075078569099387,0.2798878103489961,0.29524594880949,0.8524312451723842,0.4385847747005948,1.0959861379502136,24.926729306657567,0.5158296249205335,0.5040531964225672,0.5098734203763589,0.4291958041958042,0.6449608797610525,0.5154080547060982,0.3077770714134312,0.8284419329524281,0.4488138835566933,0.31617907471051243,0.8043036011806706,0.4417925131957911,0.7600593806615177,0.2992870544090056,0.8592049983841431,0.44393732780452505,0.7949995900277714
39216,0.595837799919597,1.2268154621124268,1.0935973033229012,0.2810502786283075,0.2987372116712907,0.828104124729774,0.439077817264627,1.0378436372631996,24.027972164617474,0.5097266369993639,0.49246637835019264,0.5009478753634005,0.42395104895104896,0.6312518564735726,0.5072387221992644,0.30286077558804425,0.8117633144785424,0.44113754441141834,0.33349611024398484,0.7785671072454182,0.44915837606635994,0.7564604141319028,0.3084353633328033,0.8358289346116557,0.4505938035366881,0.7925162231839833
40000,0.6052223980621296,0.713333249092102,1.1349230169290294,0.3088313607150599,0.3369106245035679,0.7971454910870837,0.47363932265816455,0.8850824444204317,21.437297860195052,0.5135410044500952,0.5042739599777236,0.5088652947258815,0.42720915448188174,0.6466989085385525,0.5145239214315385,0.30603941513031996,0.8256520567875951,0.4465564667235544,0.37078494466501566,0.7264000186415435,0.47436433191515026,0.7526846689450367,0.3423510466988728,0.801572767424324,0.4797859307498871,0.7977546827592593
42000,0.6061394471532218,0.823104202747345,1.1350151504354955,0.29490928072342637,0.31449674299700003,0.8241580533115671,0.45526532592937996,0.9692793675851171,22.468392167020713,0.5148124602670048,0.506832865988258,0.5107915006864119,0.4280832803560076,0.6481502882774871,0.5156172594055313,0.3062089425725749,0.8256239118231071,0.4467327910126284,0.3578320234874451,0.7652914278470544,0.4687320977229625,0.7592904031980902,0.3237518910741301,0.829904125821394,0.4657940082832008,0.7989603089066316
44000,0.6074713402335049,0.8544840216636658,1.2543187190200433,0.33030284446674973,0.3784570074850545,0.7258323934189056,0.4975079092929265,0.7220091854180801,18.6608016892014,0.5121424030514935,0.5056525560181739,0.5088767886706569,0.42665289256198347,0.6467760246836923,0.5141446393657788,0.30773468955286726,0.837164918599253,0.450038910827302,0.41713931374029395,0.6474557488364556,0.4828942795139584,0.7410436402072055,0.3878742341925789,0.7229343962081224,0.5048711679518525,0.7851268633627575
46000,0.6022019141969858,0.9224900007247925,1.1281004822638039,0.286413931402427,0.3031907675233779,0.8473327052115751,0.4465853315101214,1.0433836302531887,23.55882047257853,0.5079465988556894,0.5012265370177972,0.5045641935643488,0.4297520661157025,0.6463269395128166,0.516245250003064,0.30659037931764777,0.8245709228253055,0.446984018149101,0.33722187030516837,0.7922444295474762,0.45487827967691524,0.7621912148183384,0.30916643806090055,0.8498330281159108,0.45339080459770115,0.7978532130646877
48000,0.5991165305454651,1.4028314352035522,1.1196296715139276,0.2865320458023802,0.30634114134778023,0.823944727243281,0.4466271324188585,0.9890807286681472,23.21497778149329,0.5048951048951048,0.496027541092482,0.5004220423919862,0.4205340114431024,0.6299534485803248,0.5043693729537564,0.30396270396269987,0.8158546127505936,0.4429104112445235,0.34514491150918447,0.7567142525666637,0.45499200836274506,0.7527680982063011,0.31794914478338676,0.823009802865453,0.4586935638808838,0.793372360022546
49020,0.6183906924846694,0.9539152979850769,1.1723637416665584,0.32255261741155294,0.35643681487441975,0.7835034792373614,0.48997212577697746,0.8123494671459217,20.38079195871471,0.5270184361093453,0.5194456839869012,0.5232046598852286,0.438652256834075,0.661128033022092,0.5273877090111179,0.3100656918838697,0.834997017311826,0.45220916865874655,0.3737637017869483,0.7271160311478562,0.4805269197012148,0.765070315195743,0.36272415677313596,0.7865991597543898,0.49649826613177395,0.8008276551867801
50000,0.6124432576039368,0.4643614888191223,1.1689295605598067,0.31785616379365184,0.3465597131494418,0.7951388791055214,0.48272478170007177,0.8466864534007055,21.007393224429,0.5212968849332474,0.5129057407416183,0.5170672714904585,0.4360298792116974,0.6566267515687523,0.5240601211913957,0.31112523839796163,0.8334121004494381,0.45310105600783557,0.37669688951669456,0.741877098949537,0.48396160025129037,0.7660555707330126,0.3542150405155665,0.8052353764946677,0.4920028960705588,0.8043865408717806
52000,0.6050212411048486,0.4807942807674408,1.188978864783038,0.30755642808498934,0.3328085875756245,0.8117411677330271,0.4720711008974251,0.9020315318848537,21.488613741746963,0.5101080737444373,0.5032416756119668,0.5066516115238254,0.42744755244755245,0.6454870813064613,0.5143125487068918,0.3098537825810511,0.8328859277229772,0.45167390760373877,0.3692917029480207,0.7479012951382422,0.4769425557512953,0.7605521008240547,0.3398049566073186,0.8182699558332436,0.4801972374118911,0.8027587471440643
54000,0.6195409953220351,0.4927065968513489,1.1948374958179078,0.32128566529037883,0.3518037952503303,0.7917679759374657,0.48715259664577715,0.823319750294415,20.441149657543928,0.5318499682136038,0.5232995976262528,0.5275401390933335,0.4380165289256198,0.6570208875867285,0.5256185848497414,0.30985378258105145,0.830637768282309,0.451342676343583,0.37928966622823773,0.7331309509088567,0.4805279508104203,0.7655494314672577,0.36040559645103104,0.7964020252073684,0.49624110618875017,0.8036315487375807
56000,0.6098303994640596,0.8749480247497559,1.2201424970663084,0.32159806126959967,0.3555546444975432,0.7774388708085055,0.48794983836111616,0.8118558044042395,20.55672487325154,0.5144310235219322,0.5084422716729647,0.5114191160278606,0.43293070565797837,0.6523407025381112,0.5204565762009236,0.3082856537401953,0.830079885633182,0.44959498745873017,0.39144547556829307,0.7191668219653466,0.4830970160619083,0.7610429184807482,0.3623116079449047,0.7820747603145535,0.49520821254391056,0.7989330654254878
58000,0.610700349225523,0.2661499083042145,1.2074470369675079,0.32195262989728285,0.3556585910255999,0.7805838485854785,0.48866569683892075,0.8270496465649027,20.515005156207376,0.5218054672600126,0.5127162889608794,0.5172209499206053,0.43126191989828355,0.6493583842710156,0.5183014652274969,0.30853994490357745,0.8278862272193782,0.4495425698539098,0.384415143179571,0.7303249912143509,0.48100130593787954,0.7647939331235204,0.35837528715968525,0.789830873639987,0.4930401452491427,0.8002955166850589
58824,0.602965146064737,0.8149961829185486,1.1646643225003654,0.3004632171235592,0.32394679279456373,0.8097942046594725,0.46276924978836886,0.9285796171042072,22.26490027118168,0.5083280356007621,0.4954870297338446,0.5018254002918446,0.42736808645899554,0.6394510881947388,0.5123286015825669,0.30739563466835795,0.8205282883463607,0.4472408268199833,0.3558832896545243,0.757312577836099,0.4680656301154054,0.7619486961467905,0.33270610887449675,0.8190240224065496,0.47319122452154966,0.7995966335741428
60000,0.6058457598996762,0.6795781850814819,1.2972506440389562,0.3403600047569079,0.3875643702358345,0.7309118869254195,0.506538075064914,0.709503062628798,18.296067185270992,0.5115066751430386,0.5019759545062212,0.5066965017053915,0.43364589955499044,0.6527536231929878,0.5211046694890114,0.31277813095994494,0.8443364953241385,0.4564629724832768,0.4288301412199945,0.6639421349602844,0.5012854754935591,0.7502636927579904,0.3949125230202578,0.7392006894322956,0.5147980044262725,0.7938150289319853
62000,0.6038522445765049,0.9239526987075806,1.249329541684903,0.3159091844160071,0.3449735607013681,0.7919901455066272,0.48060577315531994,0.8455894250858562,20.69091321477267,0.5093452002542918,0.4982418989633174,0.5037323721187126,0.43293070565797837,0.6514191638966758,0.5201630326579821,0.3094723458359779,0.8334391343100878,0.45134967753318245,0.3772099647034086,0.7360199848382329,0.4851949256181596,0.7634103511482533,0.35383002049668716,0.7996337390929656,0.4905822483642852,0.8021047009360485
64000,0.6123596868132445,1.1776692867279053,1.2213974647317247,0.31558547567171474,0.34323295735251264,0.8023534650526726,0.48079157934478356,0.8610026729094891,21.01195708024435,0.523204068658614,0.5139847154784551,0.518553417621857,0.4393674507310871,0.6562116169725652,0.5263299268644824,0.3121000211909264,0.836969017188262,0.4546603193991977,0.3678657187412441,0.7426429697962572,0.47724796867764047,0.7640240301648404,0.3501961883408072,0.8076053000107724,0.4885471310807729,0.8035316277613797
66000,0.6225249400587425,0.9933343529701233,1.288101459391855,0.3403475830820444,0.38241606994926813,0.7610114283999647,0.5090362092136903,0.7396164898714118,18.72274030422882,0.5257469802924346,0.5197974877370453,0.5227553067281687,0.4387317228226319,0.6602245868603304,0.5271573908641691,0.3115066751430347,0.8395434816646895,0.4544083453959524,0.41372221662470343,0.6935476916690188,0.500631603878545,0.7594383391642715,0.3858485951850443,0.764838952924701,0.5129316572749603,0.8009614344539027
68000,0.6174501631492832,0.3333969712257385,1.3639356383057528,0.3313006250566366,0.3790344304618865,0.7341891123383764,0.49995879775680363,0.7241483906320364,18.45317927551438,0.5201525746980294,0.5108289217016162,0.5154485890992467,0.4354736172917991,0.6576087293685324,0.5239701345753536,0.30951472769654215,0.8313284352230328,0.45108460587336435,0.4162958654029413,0.6604896648146962,0.48707522761526717,0.7470547645142125,0.3880861271346165,0.7319831950877949,0.5072409674529711,0.7887646740788492
68628,0.6131739155203318,0.8143281936645508,1.2361812859453754,0.320670320552931,0.34956486970982853,0.7989091548197026,0.48633328860692504,0.8454248708386287,20.818831091041375,0.5209154481881749,0.5096895060259027,0.5152413373963691,0.43475842339478704,0.6511130379410939,0.5213819276156463,0.3114219114219074,0.83395625595077,0.45349607434230466,0.37737939441366747,0.7501961132029145,0.48478537123689497,0.7705699715946708,0.3550004730816539,0.8083593665840785,0.49334341408895177,0.8059052876860595
70000,0.61025780939749,0.519781231880188,1.3979329515068604,0.354266303509136,0.40957927884403017,0.7184404049523203,0.5217254755031543,0.653006104414058,17.40266531289532,0.5193897012078826,0.5119322528323395,0.5156340147625658,0.43666560712015257,0.6567292717487602,0.5245517272925311,0.3118033481669804,0.8357404757065544,0.45416422990166616,0.44144487913332825,0.6473152949869149,0.5047258358114791,0.750488683025644,0.41836861768368616,0.723796186577615,0.5302450380775756,0.7945678065530397
72000,0.6181362863149286,0.724563717842102,1.4924951447890356,0.3550982253552961,0.4300760730050946,0.6764541035951095,0.5258360424226907,0.611812691191466,16.337962686440196,0.5218054672600124,0.5200800906532448,0.5209413503331045,0.43650667514303876,0.6631052650709277,0.5264582239251273,0.3123119304937448,0.841427633376058,0.4555410887861599,0.46064654705789465,0.5859334844247346,0.48767796484212345,0.7287978170892201,0.435165292120036,0.6763977162555208,0.5296052631578948,0.7794533451316671
